session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6091878c808c9ceba82989cb,5f7c3541f5e7bd01afb03c66,RETURNED,42:43.3,,4370919.925,22,116,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609187a518bd9ea74601d877,607d6ad9e69ef2c364b8ebc4,RETURNED,43:28.4,,4370874.858,31,78,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609187a67a69af01012d820b,6087d3d9cf622979ff29697f,RETURNED,43:47.9,,4370855.29,35,24,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609187a9798f8dfd0c7da297,5f6c102b6ec04317fc9a8127,RETURNED,43:06.0,,4370897.269,18,671,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609187bc48eec14aee2c0d09,602b981a69d3542d219a442c,RETURNED,43:24.3,,4370878.98,21,56,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609187d7c02992f9797e7a9a,6039a0c62aefd15101216fb4,RETURNED,44:00.8,,4370842.522,25,101,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609187edc8ea11e34b221ee9,60531ed4168132b91e9904b3,RETURNED,44:24.5,,4370818.789,35,204,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918818c7ad78744c99f6fb,5d4c899338e4c5001771e16f,RETURNED,44:59.9,45:38.0,38.096,51,708,0,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091888c245c488b090dc908,5e55d9d5bcdb1e5f55cca145,RETURNED,46:56.2,,4370667.19,36,1054,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609188ac10bb56ec6b6e5481,5d7fd2a5987f70001602d95b,RETURNED,47:24.4,,4370638.983,45,695,9,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609188b0f4777abe6fec370b,5e975c32ca82b62079dc8f7c,RETURNED,47:55.9,,4370607.483,34,1098,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609188dd0d726b3732046d30,5ec9313c4e028f4247cacaa8,RETURNED,48:13.3,,4370590.091,22,150,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091891ee812096b143d1098,5ec92a7a5ed12a0367a0f95a,RETURNED,49:42.6,,4370500.784,38,284,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609189481cbfec8b0f4bd2b5,60734526fc3f36207efc18a1,RETURNED,50:11.2,,4370472.176,27,81,2,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918967493b9ab96898ccd1,5f33289c1fe9181376ee67d9,RETURNED,50:31.9,,4370451.497,20,223,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918987b4cac1e5b0a05a17,5f6e3f3b512e8f347b1ebb83,RETURNED,51:03.3,,4370420.144,35,136,4,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918997fd674c8d783d0e72,5ea1c935df1e160ae8532b18,RETURNED,57:55.0,,4370008.43,31,589,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091899c53443eeeb9fde964,5f19a19756b453000a79f83b,RETURNED,51:24.1,,4370399.39,48,208,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609189df19bc9252173c8b9d,5e64e1d3ffed3225090e814d,RETURNED,52:36.1,,4370327.412,34,474,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918a25d0e0c6574cce10ea,5fae19fbde495925ff78fbed,RETURNED,53:58.1,,4370245.442,46,135,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918a36bce2af8ab2675ee1,6075f7c61d200e1b83bcf7a8,RETURNED,54:05.1,,4370238.457,33,220,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918a6e34ab30b90648586b,60514236bdcfc4985e31b4bf,RETURNED,54:58.0,,4370185.594,28,80,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918ad4687ccb2835fca4fe,5e7f1c5ee2d6185def08ac67,RETURNED,56:39.1,,4370084.429,67,374,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918b35a1a6fba82716e350,5f4102e52cd459256b5014a9,RETURNED,58:30.3,,4369973.277,62,255,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918b7f479c6d39f3001c01,5ec00f62cf12be40ea6fe344,RETURNED,59:34.3,,4369909.303,46,1020,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918b7f4b271fc9689e8837,601a7c931d236c2b6b9c4eb9,RETURNED,59:31.1,,4369912.541,48,161,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918b9594103b2c07ffeae9,608d4a6122519b3104d013d5,RETURNED,00:24.6,,4369859.024,40,48,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918ba4f61b99a98289e487,5ecc6ffce3ca77849333e83e,RETURNED,00:15.7,,4369867.917,42,936,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918bcc939e2fa30e61b72c,5608a73fd7def20012b7389d,RETURNED,00:51.4,,4369832.211,33,2418,6,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918bcea3559b4e937e19f3,608174f930ef58ee30634bbd,RETURNED,00:50.0,,4369833.637,31,56,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918bdc7bb17b17c9c0aac7,5ebfabc7676c2502837188cf,RETURNED,01:11.6,,4369812.119,54,390,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918bfe29928733d103c6e0,5eefae66afa4e549ac714f73,RETURNED,01:34.1,,4369789.596,25,287,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918c0e56e04715ee8f1c79,606af325c1d70b62fea370e1,RETURNED,02:14.9,,4369748.856,41,164,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918c199ac37df67d43de38,56cf6e8d31a5bc0006e1cdf5,RETURNED,02:09.7,,4369754.025,66,1717,7,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918c38931fb013e7cefa57,583c47973f1540000163f02b,RETURNED,02:37.6,,4369726.124,34,220,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918c8d1719131026936fc4,5d41925ef7b99500012b960e,RETURNED,04:04.7,,4369639.044,43,780,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918d249dd28c1aebcd81ff,607713f930627fc4d4e42906,RETURNED,04-05-21 18:06,,4369495.787,28,65,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918d3e0e3bb2e1f5aebcc7,5ef0c9b95817dc145532fcee,RETURNED,07:07.8,,4369456.011,30,359,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918d4dc87d55325a09ad9e,5fb6bb7c19e6d00f86af4633,RETURNED,08:09.7,,4369394.11,23,108,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918d4df243f9f6f684a21b,5c1aa6140050410001f1be88,RETURNED,07:13.3,,4369450.49,53,354,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918d6cbb88d87a12c0a1cb,600c6dd17a49d53a5f347ceb,RETURNED,07:44.4,,4369419.455,42,192,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918d6f1fa0030aa564139c,606340ca7faac7025f31dd57,RETURNED,07:47.9,,4369415.938,30,84,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918d774a9c5921c05b729c,5cd5e34157a78e001c1bbf99,RETURNED,08:34.3,,4369369.57,28,311,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918dd25cd98a3a61e957b3,6036b9dfb26a57e97cec665f,RETURNED,09:53.8,,4369290.064,34,404,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918e21da692e5d41885fa2,5eeaff28cf5da71d691ef212,RETURNED,10:41.0,,4369242.919,21,904,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918e22ca40dc370615e861,60830be62f91b0a1bc68385e,RETURNED,11:10.0,,4369213.98,33,256,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918e43ab94869c8457836c,5c98c51774cc7f0001e67c8c,RETURNED,16:42.0,,4368881.951,47,667,7,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918e546a3128c3cf4b9664,5dccf219aa4314964f7461d9,RETURNED,11:41.8,,4369182.21,45,606,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918e7263fd30dfe5392d1d,5eac671f0658ac0ea6c730d2,RETURNED,12:07.4,,4369156.586,43,339,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918f13b95592ce041b1056,5e130b3f54e2f09436f73393,RETURNED,14:53.6,,4368990.439,40,618,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60918fece3247a2f2dfe2275,5fe1f5f751f3a9ceb57d935a,RETURNED,20:04.7,,4368679.285,25,197,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091902cd770233aeaa6b44a,5ecd4acdb218ec085c6eefe6,RETURNED,19:27.5,,4368716.525,32,1073,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091903ace223dc3906d7a82,5a49d6a06d85f80001c25bc4,RETURNED,19:41.5,,4368702.585,40,1812,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609190a34f9f142f31a44ca5,608437f0b139060610c9f0c1,RETURNED,21:36.1,,4368587.934,74,113,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609190c935b0e47aa839e68d,5f9c0873f6294202a1688b57,RETURNED,31:59.3,,4367964.791,18,206,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609191a605053f9b41af6ada,5fbfffc4e214a60ab1b745fd,RETURNED,25:44.1,,4368339.975,23,276,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609191c040277017c39be7ca,5c8249a1fff8430014e992fe,RETURNED,26:08.8,,4368315.33,31,956,7,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609192635e36a5ba3a7bacbc,5b59a51fca6d01000157a8c3,RETURNED,29:02.9,,4368141.235,35,1490,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609192a401c4935253782734,5fe70a2be144224fce79b148,RETURNED,31:19.1,,4368005.087,38,84,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609193d1953eb06003114b79,6034cb7ee10e21aaad71814a,RETURNED,35:43.0,41:49.0,365.999,23,159,0,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609194332b9ce5fc88102d26,5ecff76b3acdb0095ebf080d,RETURNED,36:41.5,,4367682.662,36,249,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609194336f38ec1b44d9a4dd,605f70e7b2c178a9ee487978,RETURNED,36:52.7,,4367671.48,22,46,1,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091944f612c7c7c323e413b,566feba6b937e400052d33b2,RETURNED,38:46.3,,4367557.887,39,2205,13,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091946d179f88eb27a58e78,5f3dbd5e99a9be1da93d9039,RETURNED,37:51.2,13:59.8,2168.631,42,161,3,98,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609194ef8419b309fdadc487,5d1b97e5e24a990001f325fd,RETURNED,39:52.2,,4367492.103,27,378,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091950ea6cae0a1cd92a65f,5f61f7f59df6ca1bfe6a8a89,RETURNED,40:16.9,,4367467.385,56,216,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091956832bcabbce807a5db,5f2aec7bad745643d7271f4c,RETURNED,45:52.2,,4367132.053,25,104,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919619428b10d3a14b84c3,607ca741fd54ce0bd3846328,RETURNED,44:43.9,,4367200.38,28,66,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091962cfe7da488720fcf6a,5e762510b2dbac0009c68dd7,RETURNED,53:37.0,,4366667.307,52,393,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609196d7b8d249b215701e2a,5caa11e5a15c9800161ad16d,RETURNED,48:03.6,,4367000.788,46,650,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091970c0641a06f662f2524,5ea17afa9b1fb6023ebc9117,RETURNED,49:10.9,,4366933.5,31,284,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091973ac281c6c11b3b3371,608ecc26e4c76e93f4e1afe3,RETURNED,49:39.2,,4366905.225,50,154,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091977adedec531b5706adf,5ab65c67f69e940001d8e06c,RETURNED,50:35.9,,4366848.514,25,386,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091977adedec531b5706ae0,5f7f93d23baaf8161cd10edd,RETURNED,50:36.8,01:05.6,628.759,22,280,1,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609197a7444765c7091aae15,60817809d91ff838629890fc,RETURNED,51:32.0,,4366792.457,34,51,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609197b0d8d4a29daa1a4be3,5e06389719232d022f392c9a,RETURNED,51:34.8,,4366789.64,56,1208,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609197df72ae53b6e7755ce9,5f32f61bbff4620bf0794044,RETURNED,52:17.6,,4366746.908,26,342,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609197f1da1c1cf67e2cd8ef,60202966952eef609dccc9ea,RETURNED,52:37.8,,4366726.713,22,121,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609197f862103927f7f8302a,5dd2bbbe80123f2c77cc0f84,RETURNED,53:25.0,,4366679.477,21,358,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091980178800ff198e0edbd,6082ce62368938be669b9add,RETURNED,52:56.8,,4366707.715,29,11,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091982b57f3e62a816509ab,555df2d0fdf99b1d4685324a,RETURNED,53:34.3,,4366670.22,36,721,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919833da1c1cf67e2cd8f3,5c4dae9a889752000156b1db,RETURNED,54:10.9,,4366633.693,,603,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091983558a8019198d9e9e8,5713cc324cfd6f0009aa7329,RETURNED,53:45.7,,4366658.888,51,833,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609198440d76fffa43e3910e,5ede80a7316c240fc78b6f6a,RETURNED,54:03.1,,4366641.493,52,182,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091988385842279e74ee1af,5e8ec92d11b21c00081e491e,RETURNED,55:17.9,,4366566.75,22,117,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609198ac193f6176ef561fcb,5de5dba9ff87c15699804260,RETURNED,55:47.4,,4366537.269,64,1355,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609198c36a2b27c8a77cd842,5cd863b8b0e8ad0001d1ea07,RETURNED,56:15.9,,4366508.698,62,409,7,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091995c2f961f81ec9bff03,5e13859753e8469d270982c0,RETURNED,59:13.3,,4366331.379,33,332,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609199df9c53c4654041d470,5f5174760868af3ce9a5d9f7,RETURNED,00:47.4,,4366237.279,26,265,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609199e8dee8e8e71b39c15e,604e6ee2795d2747d43aa00d,RETURNED,01:06.1,,4366218.581,38,114,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609199fdc3a16a34a185e475,5f297863044037075955df67,RETURNED,01:19.1,,4366205.559,32,249,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919a4874d80fb12c767384,59dc458f77860e000151240e,RETURNED,02:32.4,,4366132.321,38,2329,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919aa103df75f79caf410a,5efc87b969136802a7c7a683,RETURNED,12:32.3,,4365532.47,31,421,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919adeb9aae1ce5523e47d,601d62333648f60b5bdc2373,RETURNED,05:26.0,,4365958.805,21,58,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919b23236e47cf23eb1512,5e2df526c3d5e43dd81d46de,RETURNED,06:19.6,,4365905.183,46,419,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919b96864abd8145c6930a,5f90e2ba0e7eef1fdbf5b17b,RETURNED,08:10.2,,4365794.631,19,723,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919bd060b85293161a4027,59d4943b719adb0001235b5f,RETURNED,09:09.5,,4365735.336,32,346,5,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919c2ac10c151b7acf2b44,5ea1950819664f04542a50bf,RETURNED,10:38.9,,4365645.913,81,371,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919c6d8e5cf34dcd561597,5e3e54f69e51f80b67c1cc06,RETURNED,11:53.8,,4365571.054,46,1041,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919ca5f3b4be949a24a519,5dfab99508267580dcdafe05,RETURNED,12:41.7,,4365523.206,37,579,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
